MovementID,MovementDate,ProductID,MovementType,Quantity,LocationID
MOVE006646,2025-04-05,PROD0055,IN,70,LOC05
MOVE006647,2025-01-12,PROD0092,OUT,32,LOC05
MOVE006648,2024-04-02,PROD0038,IN,42,LOC05
MOVE006649,2024-07-12,PROD0099,OUT,43,LOC01
MOVE006650,2024-08-22,PROD0019,OUT,28,LOC03
MOVE006651,2024-01-08,PROD0010,IN,20,LOC04
MOVE006652,2024-06-30,PROD0119,OUT,31,LOC05
MOVE006653,2025-06-10,PROD0065,IN,59,LOC02
MOVE006654,2025-05-29,PROD0080,IN,72,LOC04
MOVE006655,2024-05-25,PROD0045,IN,198,LOC05
MOVE006656,2024-08-30,PROD0140,OUT,37,LOC01
MOVE006657,2024-04-11,PROD0045,OUT,27,LOC02
MOVE006658,2025-05-30,PROD0045,IN,113,LOC05
MOVE006659,2025-01-09,PROD0136,OUT,24,LOC05
MOVE006660,2024-11-11,PROD0106,IN,63,LOC05
MOVE006661,2024-02-18,PROD0005,IN,100,LOC04
MOVE006662,2025-02-11,PROD0115,IN,42,LOC01
MOVE006663,2025-04-25,PROD0081,OUT,9,LOC05
MOVE006664,2025-06-03,PROD0107,IN,32,LOC05
MOVE006665,2024-10-02,PROD0141,OUT,18,LOC03
MOVE006666,2024-07-03,PROD0066,IN,146,LOC04
MOVE006667,2024-11-24,PROD0019,OUT,2,LOC05
MOVE006668,2025-04-17,PROD0080,IN,151,LOC03
MOVE006669,2024-05-17,PROD0010,IN,145,LOC05
MOVE006670,2024-12-15,PROD0036,OUT,9,LOC04
MOVE006671,2024-05-23,PROD0111,IN,137,LOC01
MOVE006672,2025-05-14,PROD0004,IN,83,LOC04
MOVE006673,2025-03-11,PROD0005,IN,137,LOC05
MOVE006674,2024-09-04,PROD0054,OUT,35,LOC04
MOVE006675,2024-05-12,PROD0085,OUT,36,LOC04
MOVE006676,2025-06-21,PROD0128,IN,54,LOC03
MOVE006677,2024-07-31,PROD0063,IN,149,LOC05
MOVE006678,2024-07-15,PROD0048,IN,158,LOC02
MOVE006679,2024-02-14,PROD0053,IN,130,LOC01
MOVE006680,2024-05-02,PROD0053,IN,91,LOC05
MOVE006681,2024-01-20,PROD0030,IN,148,LOC03
MOVE006682,2024-12-07,PROD0009,OUT,23,LOC02
MOVE006683,2024-10-19,PROD0131,IN,158,LOC02
MOVE006684,2025-03-27,PROD0004,IN,116,LOC05
MOVE006685,2024-04-15,PROD0103,OUT,1,LOC01
MOVE006686,2024-02-22,PROD0082,OUT,28,LOC03
MOVE006687,2025-02-04,PROD0034,OUT,21,LOC03
MOVE006688,2025-05-22,PROD0101,OUT,21,LOC01
MOVE006689,2025-03-30,PROD0086,IN,74,LOC01
MOVE006690,2024-06-15,PROD0139,OUT,36,LOC04
MOVE006691,2024-09-13,PROD0039,IN,96,LOC03
MOVE006692,2024-11-26,PROD0102,IN,122,LOC05
MOVE006693,2024-02-25,PROD0113,IN,166,LOC05
MOVE006694,2024-03-26,PROD0137,OUT,50,LOC03
MOVE006695,2025-03-06,PROD0048,IN,164,LOC02
MOVE006696,2025-01-08,PROD0060,OUT,35,LOC04
MOVE006697,2024-03-20,PROD0050,IN,84,LOC03
MOVE006698,2025-03-30,PROD0088,IN,31,LOC02
MOVE006699,2024-05-02,PROD0110,IN,144,LOC01
MOVE006700,2024-01-12,PROD0145,IN,69,LOC02
MOVE006701,2025-04-07,PROD0095,IN,69,LOC01
MOVE006702,2024-12-23,PROD0021,OUT,48,LOC03
MOVE006703,2024-08-27,PROD0146,OUT,43,LOC01
MOVE006704,2024-01-15,PROD0010,OUT,37,LOC03
MOVE006705,2025-02-07,PROD0060,OUT,7,LOC05
MOVE006706,2025-02-19,PROD0066,OUT,45,LOC03
MOVE006707,2024-09-12,PROD0131,IN,141,LOC04
MOVE006708,2025-03-11,PROD0150,IN,122,LOC05
MOVE006709,2025-05-30,PROD0040,IN,153,LOC05
MOVE006710,2024-09-30,PROD0126,OUT,21,LOC03
MOVE006711,2025-04-18,PROD0054,IN,74,LOC05
MOVE006712,2025-03-07,PROD0074,IN,82,LOC03
MOVE006713,2024-02-21,PROD0053,OUT,19,LOC02
MOVE006714,2024-05-05,PROD0147,OUT,49,LOC02
MOVE006715,2024-09-17,PROD0135,OUT,11,LOC05
MOVE006716,2024-03-05,PROD0041,OUT,6,LOC01
MOVE006717,2024-11-01,PROD0016,OUT,6,LOC05
MOVE006718,2024-03-25,PROD0072,IN,41,LOC03
MOVE006719,2024-07-28,PROD0002,IN,66,LOC05
MOVE006720,2024-04-11,PROD0030,IN,103,LOC05
MOVE006721,2024-12-11,PROD0079,OUT,30,LOC02
MOVE006722,2024-05-27,PROD0127,OUT,35,LOC05
MOVE006723,2024-05-12,PROD0003,OUT,31,LOC02
MOVE006724,2025-03-29,PROD0001,IN,67,LOC03
MOVE006725,2025-03-05,PROD0090,IN,31,LOC03
MOVE006726,2025-01-28,PROD0102,IN,159,LOC05
MOVE006727,2024-12-26,PROD0150,OUT,10,LOC02
MOVE006728,2024-10-11,PROD0027,IN,87,LOC01
MOVE006729,2024-01-28,PROD0069,OUT,45,LOC02
MOVE006730,2025-06-13,PROD0089,OUT,49,LOC03
MOVE006731,2024-09-17,PROD0106,IN,140,LOC05
MOVE006732,2024-09-25,PROD0074,IN,176,LOC04
MOVE006733,2024-07-05,PROD0087,OUT,18,LOC02
MOVE006734,2025-02-19,PROD0139,IN,168,LOC03
MOVE006735,2024-10-11,PROD0025,OUT,31,LOC01
MOVE006736,2025-05-22,PROD0037,IN,51,LOC04
MOVE006737,2024-11-21,PROD0101,IN,119,LOC03
MOVE006738,2025-06-19,PROD0123,IN,51,LOC01
MOVE006739,2025-04-29,PROD0042,IN,112,LOC01
MOVE006740,2025-04-05,PROD0142,IN,40,LOC02
MOVE006741,2024-07-30,PROD0031,OUT,33,LOC02
MOVE006742,2024-10-29,PROD0102,IN,178,LOC01
MOVE006743,2024-01-16,PROD0092,IN,126,LOC04
MOVE006744,2025-03-23,PROD0121,IN,56,LOC05
MOVE006745,2024-09-24,PROD0051,OUT,42,LOC01
MOVE006746,2024-07-27,PROD0060,IN,101,LOC05
MOVE006747,2024-08-27,PROD0109,OUT,21,LOC04
MOVE006748,2024-05-26,PROD0128,IN,131,LOC05
MOVE006749,2024-11-08,PROD0101,IN,161,LOC02
MOVE006750,2025-06-28,PROD0034,OUT,18,LOC02
MOVE006751,2024-03-02,PROD0122,OUT,7,LOC01
MOVE006752,2024-05-05,PROD0020,IN,173,LOC04
MOVE006753,2024-11-09,PROD0116,OUT,1,LOC04
MOVE006754,2024-10-03,PROD0097,IN,195,LOC03
MOVE006755,2024-12-18,PROD0054,IN,107,LOC05
MOVE006756,2024-08-30,PROD0141,IN,20,LOC01
MOVE006757,2024-02-28,PROD0107,OUT,22,LOC05
MOVE006758,2024-05-16,PROD0118,IN,186,LOC05
MOVE006759,2024-02-02,PROD0047,OUT,46,LOC05
MOVE006760,2024-10-11,PROD0148,OUT,14,LOC05
MOVE006761,2025-05-15,PROD0105,OUT,40,LOC01
MOVE006762,2024-09-18,PROD0117,IN,152,LOC01
MOVE006763,2024-08-10,PROD0028,OUT,15,LOC01
MOVE006764,2025-05-29,PROD0108,IN,35,LOC04
MOVE006765,2024-09-16,PROD0026,IN,123,LOC02
MOVE006766,2025-05-03,PROD0044,OUT,10,LOC02
MOVE006767,2024-10-17,PROD0080,OUT,20,LOC01
MOVE006768,2024-01-08,PROD0007,IN,196,LOC03
MOVE006769,2025-03-26,PROD0102,OUT,44,LOC05
MOVE006770,2024-10-12,PROD0113,IN,137,LOC03
MOVE006771,2024-09-25,PROD0044,IN,170,LOC04
MOVE006772,2025-04-25,PROD0083,IN,126,LOC04
MOVE006773,2025-06-18,PROD0122,IN,173,LOC04
MOVE006774,2025-05-27,PROD0051,IN,25,LOC05
MOVE006775,2025-02-12,PROD0124,OUT,45,LOC04
MOVE006776,2024-07-11,PROD0062,OUT,11,LOC01
MOVE006777,2025-02-03,PROD0072,IN,185,LOC03
MOVE006778,2025-02-23,PROD0028,OUT,20,LOC02
MOVE006779,2024-03-06,PROD0033,IN,118,LOC04
MOVE006780,2024-01-21,PROD0134,IN,29,LOC04
MOVE006781,2024-10-01,PROD0113,IN,93,LOC04
MOVE006782,2025-06-19,PROD0086,OUT,47,LOC05
MOVE006783,2025-01-11,PROD0022,OUT,33,LOC03
MOVE006784,2024-12-21,PROD0101,IN,165,LOC01
MOVE006785,2024-06-29,PROD0149,OUT,19,LOC03
MOVE006786,2024-04-01,PROD0045,IN,42,LOC04
MOVE006787,2024-01-23,PROD0106,OUT,5,LOC04
MOVE006788,2024-05-16,PROD0130,IN,147,LOC03
MOVE006789,2024-12-25,PROD0127,OUT,44,LOC03
MOVE006790,2024-04-23,PROD0016,OUT,4,LOC05
MOVE006791,2025-06-16,PROD0057,IN,23,LOC05
MOVE006792,2025-02-10,PROD0007,OUT,32,LOC01
MOVE006793,2024-09-20,PROD0023,IN,35,LOC03
MOVE006794,2025-06-17,PROD0064,OUT,47,LOC04
MOVE006795,2024-12-21,PROD0028,OUT,19,LOC02
MOVE006796,2025-01-23,PROD0109,IN,197,LOC03
MOVE006797,2024-01-28,PROD0076,OUT,20,LOC04
MOVE006798,2025-01-30,PROD0049,OUT,44,LOC02
MOVE006799,2024-07-02,PROD0123,IN,51,LOC03
MOVE006800,2025-05-05,PROD0051,IN,57,LOC02
MOVE006801,2024-12-17,PROD0041,IN,99,LOC05
MOVE006802,2025-01-24,PROD0069,IN,199,LOC03
MOVE006803,2024-01-28,PROD0014,IN,108,LOC02
MOVE006804,2025-06-13,PROD0105,IN,93,LOC04
MOVE006805,2024-08-26,PROD0147,OUT,15,LOC03
MOVE006806,2025-01-06,PROD0059,OUT,33,LOC05
MOVE006807,2025-06-22,PROD0075,OUT,4,LOC05
MOVE006808,2024-03-05,PROD0079,IN,25,LOC03
MOVE006809,2024-01-11,PROD0034,OUT,26,LOC01
MOVE006810,2025-06-15,PROD0124,IN,136,LOC01
MOVE006811,2024-12-17,PROD0074,IN,51,LOC04
MOVE006812,2024-06-10,PROD0148,IN,70,LOC01
MOVE006813,2025-03-05,PROD0023,OUT,2,LOC03
MOVE006814,2025-03-11,PROD0015,IN,89,LOC03
MOVE006815,2025-03-22,PROD0024,OUT,32,LOC05
MOVE006816,2024-03-04,PROD0041,IN,43,LOC03
MOVE006817,2025-06-10,PROD0142,IN,128,LOC04
MOVE006818,2025-01-18,PROD0022,IN,48,LOC02
MOVE006819,2024-09-02,PROD0138,IN,195,LOC05
MOVE006820,2024-11-14,PROD0112,OUT,28,LOC02
MOVE006821,2024-05-29,PROD0007,OUT,30,LOC04
MOVE006822,2024-02-08,PROD0006,OUT,12,LOC01
MOVE006823,2024-01-16,PROD0020,IN,185,LOC01
MOVE006824,2025-05-31,PROD0044,IN,36,LOC05
MOVE006825,2025-06-20,PROD0036,OUT,24,LOC03
MOVE006826,2025-01-24,PROD0030,IN,153,LOC05
MOVE006827,2024-04-06,PROD0005,OUT,33,LOC03
MOVE006828,2025-06-09,PROD0091,OUT,20,LOC02
MOVE006829,2024-11-26,PROD0009,IN,175,LOC02
MOVE006830,2025-01-02,PROD0129,OUT,8,LOC04
MOVE006831,2024-07-15,PROD0147,IN,190,LOC05
MOVE006832,2024-01-25,PROD0059,OUT,16,LOC05
MOVE006833,2024-05-25,PROD0070,OUT,10,LOC01
MOVE006834,2024-12-30,PROD0022,OUT,27,LOC03
MOVE006835,2024-08-04,PROD0106,OUT,39,LOC03
MOVE006836,2025-02-12,PROD0014,OUT,32,LOC03
MOVE006837,2024-10-19,PROD0142,IN,151,LOC01
MOVE006838,2024-12-12,PROD0032,IN,94,LOC03
MOVE006839,2024-02-11,PROD0097,IN,56,LOC05
MOVE006840,2025-04-14,PROD0132,IN,24,LOC03
MOVE006841,2024-02-18,PROD0018,OUT,33,LOC05
MOVE006842,2025-01-21,PROD0137,IN,98,LOC03
MOVE006843,2025-06-02,PROD0067,IN,97,LOC05
MOVE006844,2025-05-09,PROD0039,IN,142,LOC05
MOVE006845,2024-01-15,PROD0142,OUT,37,LOC04
MOVE006846,2025-04-09,PROD0118,IN,120,LOC01
MOVE006847,2025-03-26,PROD0056,OUT,25,LOC01
MOVE006848,2024-04-26,PROD0003,IN,50,LOC02
MOVE006849,2024-06-14,PROD0046,IN,31,LOC01
MOVE006850,2024-08-26,PROD0111,IN,192,LOC03
MOVE006851,2024-12-05,PROD0007,IN,44,LOC05
MOVE006852,2024-09-26,PROD0062,IN,109,LOC05
MOVE006853,2025-01-19,PROD0123,IN,45,LOC04
MOVE006854,2024-08-29,PROD0099,OUT,38,LOC04
MOVE006855,2025-03-12,PROD0099,OUT,4,LOC02
MOVE006856,2025-03-10,PROD0148,IN,115,LOC03
MOVE006857,2024-07-02,PROD0009,OUT,41,LOC04
MOVE006858,2025-05-02,PROD0073,OUT,50,LOC04
MOVE006859,2024-07-10,PROD0034,IN,156,LOC03
MOVE006860,2025-05-01,PROD0103,IN,199,LOC01
MOVE006861,2024-02-29,PROD0130,IN,120,LOC05
MOVE006862,2025-02-16,PROD0016,OUT,5,LOC04
MOVE006863,2024-04-17,PROD0046,IN,63,LOC03
MOVE006864,2025-03-26,PROD0027,IN,47,LOC05
MOVE006865,2025-03-01,PROD0066,IN,181,LOC04
MOVE006866,2025-02-27,PROD0082,IN,145,LOC02
MOVE006867,2024-06-05,PROD0099,OUT,1,LOC01
MOVE006868,2025-01-30,PROD0012,IN,198,LOC03
MOVE006869,2024-01-26,PROD0149,IN,128,LOC02
MOVE006870,2024-01-28,PROD0039,IN,109,LOC01
MOVE006871,2024-03-17,PROD0133,IN,166,LOC05
MOVE006872,2024-04-04,PROD0074,IN,84,LOC02
MOVE006873,2024-06-09,PROD0049,OUT,12,LOC01
MOVE006874,2024-01-25,PROD0143,OUT,20,LOC01
MOVE006875,2024-05-28,PROD0102,OUT,50,LOC01
MOVE006876,2025-05-21,PROD0043,IN,188,LOC04
MOVE006877,2024-09-03,PROD0142,IN,183,LOC04
MOVE006878,2024-01-26,PROD0005,IN,178,LOC05
MOVE006879,2024-08-04,PROD0096,OUT,10,LOC05
MOVE006880,2024-01-13,PROD0007,OUT,23,LOC04
MOVE006881,2024-09-02,PROD0110,OUT,20,LOC01
MOVE006882,2025-05-01,PROD0137,OUT,1,LOC04
MOVE006883,2025-06-26,PROD0132,IN,199,LOC01
MOVE006884,2025-05-06,PROD0149,IN,34,LOC02
MOVE006885,2024-07-19,PROD0044,IN,183,LOC04
MOVE006886,2024-11-06,PROD0048,IN,48,LOC03
MOVE006887,2024-10-14,PROD0140,IN,173,LOC01
MOVE006888,2025-03-14,PROD0048,OUT,43,LOC01
MOVE006889,2024-08-20,PROD0115,IN,122,LOC03
MOVE006890,2025-05-31,PROD0124,IN,63,LOC05
MOVE006891,2024-08-24,PROD0150,IN,116,LOC01
MOVE006892,2025-03-21,PROD0089,IN,194,LOC05
MOVE006893,2025-02-25,PROD0068,IN,71,LOC01
MOVE006894,2024-10-13,PROD0092,IN,104,LOC04
MOVE006895,2024-10-31,PROD0025,IN,67,LOC05
MOVE006896,2024-05-28,PROD0059,IN,94,LOC03
MOVE006897,2024-05-10,PROD0018,IN,117,LOC04
MOVE006898,2024-10-02,PROD0074,OUT,34,LOC02
MOVE006899,2024-03-21,PROD0116,OUT,24,LOC05
MOVE006900,2024-01-24,PROD0072,IN,154,LOC02
MOVE006901,2024-05-05,PROD0074,OUT,42,LOC05
MOVE006902,2024-05-09,PROD0117,IN,92,LOC04
MOVE006903,2025-02-03,PROD0080,IN,128,LOC05
MOVE006904,2024-09-16,PROD0015,OUT,12,LOC02
MOVE006905,2024-10-18,PROD0144,IN,143,LOC04
MOVE006906,2024-04-27,PROD0066,IN,112,LOC03
MOVE006907,2024-03-26,PROD0099,OUT,25,LOC01
MOVE006908,2024-04-24,PROD0060,OUT,7,LOC01
MOVE006909,2025-02-22,PROD0114,OUT,28,LOC02
MOVE006910,2024-01-05,PROD0111,IN,181,LOC02
MOVE006911,2024-01-28,PROD0001,IN,103,LOC01
MOVE006912,2024-07-08,PROD0005,IN,168,LOC01
MOVE006913,2024-09-16,PROD0061,OUT,26,LOC04
MOVE006914,2024-04-27,PROD0044,IN,194,LOC02
MOVE006915,2024-09-18,PROD0093,IN,80,LOC02
MOVE006916,2024-09-06,PROD0016,IN,104,LOC04
MOVE006917,2024-03-03,PROD0102,IN,132,LOC05
MOVE006918,2024-06-09,PROD0013,OUT,20,LOC03
MOVE006919,2024-12-15,PROD0148,IN,139,LOC04
MOVE006920,2025-02-04,PROD0081,IN,181,LOC01
MOVE006921,2024-12-23,PROD0013,IN,194,LOC05
MOVE006922,2025-06-21,PROD0099,IN,108,LOC04
MOVE006923,2024-03-14,PROD0036,IN,23,LOC05
MOVE006924,2024-12-18,PROD0056,OUT,49,LOC02
MOVE006925,2024-05-18,PROD0147,IN,180,LOC05
MOVE006926,2024-07-08,PROD0148,IN,69,LOC05
MOVE006927,2025-05-19,PROD0118,IN,184,LOC04
MOVE006928,2024-08-31,PROD0067,OUT,33,LOC04
MOVE006929,2025-05-30,PROD0054,IN,195,LOC01
MOVE006930,2024-09-02,PROD0034,OUT,36,LOC02
MOVE006931,2024-06-24,PROD0039,IN,125,LOC02
MOVE006932,2024-06-26,PROD0091,IN,163,LOC03
MOVE006933,2024-08-14,PROD0140,IN,24,LOC01
MOVE006934,2024-03-06,PROD0052,IN,88,LOC04
MOVE006935,2024-09-26,PROD0005,OUT,47,LOC02
MOVE006936,2024-04-05,PROD0085,IN,120,LOC01
MOVE006937,2024-04-19,PROD0063,OUT,32,LOC01
MOVE006938,2025-04-19,PROD0006,IN,176,LOC05
MOVE006939,2024-01-26,PROD0119,OUT,2,LOC03
MOVE006940,2024-03-22,PROD0138,IN,39,LOC04
MOVE006941,2024-11-16,PROD0130,IN,132,LOC02
MOVE006942,2024-06-13,PROD0116,OUT,32,LOC01
MOVE006943,2025-06-03,PROD0095,OUT,49,LOC05
MOVE006944,2024-06-20,PROD0023,IN,155,LOC05
MOVE006945,2024-04-03,PROD0089,IN,35,LOC03
MOVE006946,2025-05-20,PROD0050,OUT,48,LOC02
MOVE006947,2024-11-22,PROD0115,IN,30,LOC03
MOVE006948,2024-05-03,PROD0119,IN,162,LOC04
MOVE006949,2025-02-17,PROD0101,OUT,11,LOC04
MOVE006950,2025-04-07,PROD0019,IN,110,LOC01
MOVE006951,2024-06-09,PROD0117,IN,77,LOC01
MOVE006952,2024-02-05,PROD0006,OUT,32,LOC02
MOVE006953,2024-12-10,PROD0143,IN,102,LOC01
MOVE006954,2024-03-23,PROD0049,IN,88,LOC04
MOVE006955,2025-02-11,PROD0050,IN,108,LOC05
MOVE006956,2024-09-12,PROD0030,OUT,47,LOC04
MOVE006957,2024-02-10,PROD0129,OUT,28,LOC04
MOVE006958,2024-03-21,PROD0118,IN,89,LOC04
MOVE006959,2024-07-15,PROD0146,OUT,24,LOC04
MOVE006960,2024-07-09,PROD0062,IN,64,LOC03
MOVE006961,2024-07-26,PROD0068,IN,150,LOC03
MOVE006962,2025-05-15,PROD0025,IN,119,LOC02
MOVE006963,2025-06-16,PROD0064,OUT,37,LOC01
MOVE006964,2025-02-01,PROD0035,OUT,29,LOC03
MOVE006965,2025-03-08,PROD0104,IN,33,LOC05
MOVE006966,2025-03-27,PROD0023,OUT,27,LOC05
MOVE006967,2024-10-11,PROD0096,IN,114,LOC02
MOVE006968,2024-07-10,PROD0005,OUT,33,LOC04
MOVE006969,2025-03-27,PROD0054,IN,190,LOC01
MOVE006970,2024-07-20,PROD0126,OUT,37,LOC02
MOVE006971,2024-10-08,PROD0041,IN,179,LOC05
MOVE006972,2025-06-05,PROD0099,IN,182,LOC01
MOVE006973,2025-03-26,PROD0032,OUT,23,LOC05
MOVE006974,2025-05-14,PROD0091,OUT,32,LOC05
MOVE006975,2024-07-22,PROD0108,OUT,19,LOC05
MOVE006976,2025-02-05,PROD0030,OUT,3,LOC05
MOVE006977,2024-08-08,PROD0125,IN,27,LOC02
MOVE006978,2024-01-19,PROD0017,IN,188,LOC05
MOVE006979,2024-11-24,PROD0002,OUT,34,LOC03
MOVE006980,2024-08-31,PROD0075,IN,35,LOC05
MOVE006981,2024-07-20,PROD0025,IN,114,LOC02
MOVE006982,2025-02-16,PROD0119,IN,48,LOC04
MOVE006983,2024-01-20,PROD0032,OUT,14,LOC05
MOVE006984,2024-02-08,PROD0127,IN,151,LOC01
MOVE006985,2024-06-19,PROD0054,IN,86,LOC02
MOVE006986,2025-03-25,PROD0050,OUT,6,LOC05
MOVE006987,2024-07-14,PROD0002,IN,81,LOC01
MOVE006988,2024-06-26,PROD0071,OUT,6,LOC01
MOVE006989,2024-09-03,PROD0043,OUT,36,LOC03
MOVE006990,2024-11-01,PROD0052,OUT,19,LOC05
MOVE006991,2024-01-15,PROD0079,IN,90,LOC03
MOVE006992,2024-12-03,PROD0133,IN,196,LOC01
MOVE006993,2024-10-04,PROD0055,OUT,6,LOC01
MOVE006994,2024-02-05,PROD0009,OUT,4,LOC05
MOVE006995,2024-04-10,PROD0129,OUT,40,LOC01
MOVE006996,2024-09-22,PROD0044,OUT,20,LOC05
MOVE006997,2024-06-17,PROD0066,OUT,47,LOC05
MOVE006998,2024-12-26,PROD0031,OUT,4,LOC01
MOVE006999,2024-01-17,PROD0060,IN,188,LOC05
MOVE007000,2024-10-03,PROD0065,OUT,36,LOC05
MOVE007001,2024-08-18,PROD0053,IN,28,LOC01
MOVE007002,2024-04-10,PROD0075,OUT,27,LOC05
MOVE007003,2025-05-22,PROD0112,OUT,9,LOC02
MOVE007004,2024-12-12,PROD0075,IN,98,LOC05
MOVE007005,2025-06-15,PROD0015,OUT,4,LOC05
MOVE007006,2024-07-11,PROD0086,OUT,46,LOC04
MOVE007007,2025-01-16,PROD0101,IN,137,LOC04
MOVE007008,2024-07-20,PROD0021,IN,195,LOC04
MOVE007009,2024-02-12,PROD0029,IN,38,LOC03
MOVE007010,2024-12-16,PROD0109,OUT,42,LOC04
MOVE007011,2024-02-14,PROD0005,OUT,47,LOC01
MOVE007012,2024-05-18,PROD0128,IN,77,LOC02
MOVE007013,2024-11-03,PROD0041,OUT,4,LOC01
MOVE007014,2024-10-27,PROD0050,IN,128,LOC04
MOVE007015,2024-10-28,PROD0133,IN,31,LOC01
MOVE007016,2024-06-16,PROD0091,IN,124,LOC02
MOVE007017,2025-01-06,PROD0081,IN,166,LOC03
MOVE007018,2024-08-25,PROD0104,OUT,36,LOC05
MOVE007019,2024-01-20,PROD0070,OUT,38,LOC04
MOVE007020,2024-02-04,PROD0074,IN,149,LOC02
MOVE007021,2024-09-15,PROD0010,OUT,50,LOC04
MOVE007022,2024-10-18,PROD0076,IN,135,LOC02
MOVE007023,2024-12-24,PROD0035,OUT,5,LOC02
MOVE007024,2024-02-08,PROD0057,IN,73,LOC03
MOVE007025,2024-10-04,PROD0150,IN,129,LOC02
MOVE007026,2024-01-09,PROD0027,IN,139,LOC02
MOVE007027,2025-01-27,PROD0150,OUT,1,LOC01
MOVE007028,2025-03-18,PROD0104,OUT,48,LOC03
MOVE007029,2025-02-05,PROD0020,IN,32,LOC04
MOVE007030,2024-08-31,PROD0023,IN,159,LOC05
MOVE007031,2024-04-04,PROD0072,IN,47,LOC04
MOVE007032,2025-02-20,PROD0108,IN,200,LOC05
MOVE007033,2024-01-30,PROD0144,IN,53,LOC02
MOVE007034,2024-04-02,PROD0080,IN,57,LOC01
MOVE007035,2025-02-13,PROD0130,IN,141,LOC03
MOVE007036,2024-01-19,PROD0096,IN,159,LOC01
MOVE007037,2025-05-05,PROD0046,IN,134,LOC03
MOVE007038,2025-02-13,PROD0134,OUT,31,LOC02
MOVE007039,2024-01-08,PROD0107,OUT,40,LOC04
MOVE007040,2024-03-07,PROD0055,IN,31,LOC02
MOVE007041,2025-03-03,PROD0015,OUT,23,LOC01
MOVE007042,2024-03-09,PROD0066,IN,171,LOC02
MOVE007043,2025-03-16,PROD0121,IN,26,LOC02
MOVE007044,2024-08-28,PROD0065,IN,111,LOC01
MOVE007045,2024-07-22,PROD0138,IN,119,LOC05
MOVE007046,2024-06-12,PROD0068,OUT,6,LOC03
MOVE007047,2024-04-20,PROD0097,OUT,29,LOC01
MOVE007048,2025-05-26,PROD0057,IN,174,LOC03
MOVE007049,2024-07-01,PROD0122,IN,184,LOC02
MOVE007050,2025-05-02,PROD0012,OUT,15,LOC01
MOVE007051,2025-02-19,PROD0019,OUT,4,LOC05
MOVE007052,2024-01-17,PROD0144,OUT,10,LOC02
MOVE007053,2024-07-25,PROD0138,IN,71,LOC02
MOVE007054,2024-05-14,PROD0077,OUT,18,LOC01
MOVE007055,2024-11-06,PROD0118,IN,41,LOC02
MOVE007056,2025-05-01,PROD0049,IN,162,LOC03
MOVE007057,2024-05-08,PROD0083,IN,56,LOC04
MOVE007058,2024-06-14,PROD0143,OUT,25,LOC01
MOVE007059,2024-11-02,PROD0070,IN,26,LOC03
MOVE007060,2024-03-14,PROD0001,OUT,42,LOC02
MOVE007061,2024-04-01,PROD0057,OUT,47,LOC01
MOVE007062,2025-06-23,PROD0043,IN,152,LOC01
MOVE007063,2024-02-10,PROD0045,IN,186,LOC03
MOVE007064,2024-09-19,PROD0017,IN,122,LOC05
MOVE007065,2024-05-27,PROD0032,IN,166,LOC03
MOVE007066,2024-10-29,PROD0117,OUT,11,LOC02
MOVE007067,2024-12-19,PROD0099,OUT,19,LOC01
MOVE007068,2024-01-24,PROD0074,IN,21,LOC01
MOVE007069,2024-03-31,PROD0093,IN,162,LOC04
MOVE007070,2025-05-01,PROD0021,IN,106,LOC02
MOVE007071,2024-04-19,PROD0137,IN,75,LOC01
MOVE007072,2025-04-22,PROD0053,OUT,2,LOC01
MOVE007073,2024-08-16,PROD0053,OUT,25,LOC05
MOVE007074,2025-03-10,PROD0005,IN,70,LOC03
MOVE007075,2025-04-01,PROD0106,IN,63,LOC01
MOVE007076,2024-06-06,PROD0111,OUT,21,LOC03
MOVE007077,2024-07-31,PROD0060,OUT,20,LOC04
MOVE007078,2024-05-23,PROD0071,OUT,22,LOC04
MOVE007079,2024-08-20,PROD0011,IN,63,LOC03
MOVE007080,2024-06-24,PROD0144,OUT,6,LOC05
MOVE007081,2024-08-25,PROD0014,IN,144,LOC03
MOVE007082,2024-05-08,PROD0013,OUT,31,LOC04
MOVE007083,2024-12-01,PROD0080,IN,90,LOC03
MOVE007084,2024-09-18,PROD0028,OUT,4,LOC03
MOVE007085,2024-08-05,PROD0138,IN,150,LOC01
MOVE007086,2024-02-10,PROD0117,IN,42,LOC05
MOVE007087,2024-11-25,PROD0054,IN,175,LOC04
MOVE007088,2024-09-23,PROD0013,IN,48,LOC01
MOVE007089,2025-01-09,PROD0012,IN,120,LOC03
MOVE007090,2024-07-03,PROD0127,IN,55,LOC02
MOVE007091,2025-04-18,PROD0044,OUT,47,LOC03
MOVE007092,2024-10-11,PROD0058,IN,116,LOC04
MOVE007093,2024-01-17,PROD0035,IN,200,LOC02
MOVE007094,2025-02-22,PROD0062,IN,73,LOC04
MOVE007095,2025-06-06,PROD0031,OUT,23,LOC04
MOVE007096,2024-10-21,PROD0124,IN,22,LOC03
MOVE007097,2024-03-25,PROD0062,OUT,47,LOC03
MOVE007098,2024-04-14,PROD0032,IN,79,LOC03
MOVE007099,2024-01-21,PROD0003,IN,122,LOC01
MOVE007100,2024-11-07,PROD0143,IN,162,LOC03
MOVE007101,2024-11-06,PROD0111,IN,90,LOC05
MOVE007102,2024-11-24,PROD0060,IN,73,LOC02
MOVE007103,2025-02-06,PROD0091,IN,148,LOC05
MOVE007104,2024-08-22,PROD0060,IN,37,LOC02
