PurchaseID,ProductID,PurchaseDate,QuantityPurchased,CostOfPurchase,VendorInvoiceNumber
PUR3849,P2391,2025-06-11,129,62639.82,INV39638
PUR3850,P2391,2024-08-20,174,41415.48,INV66037
PUR3851,P2391,2025-05-20,32,1511.68,INV22186
PUR3852,P2391,2025-05-26,185,37033.3,INV13591
PUR3853,P2168,2025-06-17,31,8336.52,INV78707
PUR3854,P2168,2024-12-14,28,1604.4,INV50672
PUR3855,P2168,2025-04-06,67,22973.63,INV45343
PUR3856,P2168,2025-03-19,99,18234.81,INV85111
PUR3857,P2200,2024-09-13,101,14115.76,INV66094
PUR3858,P2200,2025-05-24,79,2049.26,INV67265
PUR3859,P2200,2024-11-03,165,10687.05,INV46858
PUR3860,P2200,2024-12-21,190,44779.2,INV82754
PUR3861,P1894,2024-07-12,197,4525.09,INV45096
PUR3862,P1894,2024-08-26,182,28042.56,INV49429
PUR3863,P2134,2024-12-12,37,17185.02,INV58786
PUR3864,P2134,2025-05-19,46,14891.12,INV96959
PUR3865,P1803,2025-03-20,17,3205.35,INV92653
PUR3866,P1803,2025-04-12,103,14101.73,INV66832
PUR3867,P1803,2025-02-09,67,27209.37,INV22686
PUR3868,P1803,2025-01-12,58,9007.98,INV19975
PUR3869,P1157,2024-10-07,134,11859.0,INV13996
PUR3870,P1654,2024-08-27,40,1744.8,INV21184
PUR3871,P1654,2025-05-18,80,29837.6,INV48911
PUR3872,P1654,2025-02-03,56,25767.84,INV96270
PUR3873,P1654,2025-05-31,63,29831.76,INV60164
PUR3874,P1508,2025-02-15,59,5803.83,INV13745
PUR3875,P1194,2025-03-24,30,7413.0,INV92181
PUR3876,P1037,2025-01-31,197,76130.65,INV21750
PUR3877,P1037,2024-10-05,84,27679.68,INV78583
PUR3878,P1037,2025-03-29,66,3786.42,INV99264
PUR3879,P1485,2025-05-28,146,65291.2,INV70605
PUR3880,P1485,2025-02-11,45,10791.9,INV47601
PUR3881,P1485,2024-10-26,91,40972.75,INV20981
PUR3882,P1940,2024-12-22,196,93821.28,INV74860
PUR3883,P1940,2024-08-23,30,8309.4,INV36447
PUR3884,P1940,2025-05-25,142,36636.0,INV36479
PUR3885,P1942,2024-08-04,111,18774.54,INV32912
PUR3886,P1942,2024-10-06,54,7259.22,INV44000
PUR3887,P1493,2025-03-31,83,26227.17,INV59200
PUR3888,P1493,2024-08-08,128,59966.72,INV58854
PUR3889,P2235,2024-11-14,127,42111.93,INV78695
PUR3890,P2235,2025-06-15,167,20046.68,INV96956
PUR3891,P2167,2024-08-27,167,39756.02,INV88154
PUR3892,P2167,2024-07-31,111,14590.95,INV63472
PUR3893,P2167,2024-10-30,69,16972.62,INV75514
PUR3894,P2167,2025-04-04,196,2789.08,INV30073
PUR3895,P2167,2024-08-11,172,6222.96,INV53876
PUR3896,P1274,2024-09-30,165,40811.1,INV23827
PUR3897,P1274,2024-08-26,185,56003.2,INV94896
PUR3898,P1274,2024-10-10,17,6063.05,INV60143
PUR3899,P1274,2025-03-26,191,11591.79,INV59584
PUR3900,P1274,2024-10-22,127,9984.74,INV23746
PUR3901,P2101,2024-10-12,175,2506.0,INV20613
PUR3902,P2101,2025-04-26,170,59129.4,INV29593
PUR3903,P2123,2025-04-22,76,22466.36,INV98774
PUR3904,P2123,2024-11-02,72,18658.08,INV61182
PUR3905,P2123,2024-12-21,58,18807.08,INV31686
PUR3906,P2123,2025-04-01,115,16048.25,INV97088
PUR3907,P2394,2025-05-30,51,20257.2,INV66690
PUR3908,P2394,2025-03-06,162,4740.12,INV43101
PUR3909,P2394,2025-07-06,131,41808.65,INV34516
PUR3910,P2211,2025-01-21,44,4322.12,INV64038
PUR3911,P2211,2025-03-10,188,90294.52,INV75407
PUR3912,P2211,2024-10-29,143,46356.31,INV82513
PUR3913,P2211,2025-03-31,174,76787.94,INV63559
PUR3914,P2211,2024-11-08,108,2486.16,INV22765
PUR3915,P1186,2025-02-26,11,263.56,INV41937
PUR3916,P1186,2024-11-02,118,21752.12,INV91982
PUR3917,P1186,2025-02-20,76,14031.12,INV48161
PUR3918,P1186,2024-10-03,102,12981.54,INV48202
PUR3919,P1545,2025-04-21,81,31534.11,INV29981
PUR3920,P1545,2025-04-28,115,49370.65,INV11236
PUR3921,P1324,2024-10-18,117,40919.58,INV94456
PUR3922,P1324,2025-07-06,131,50284.35,INV59610
PUR3923,P1324,2025-06-16,125,48920.0,INV52590
PUR3924,P2111,2025-01-16,153,29502.99,INV35434
PUR3925,P2111,2025-05-20,43,10313.12,INV12679
PUR3926,P2111,2025-07-05,94,36514.3,INV59948
PUR3927,P1063,2024-09-03,108,40425.48,INV72033
PUR3928,P1063,2025-02-19,62,9358.28,INV86020
PUR3929,P1741,2024-08-26,93,42410.79,INV93796
PUR3930,P1741,2024-08-31,157,67608.91,INV74895
PUR3931,P1741,2024-12-24,153,32310.54,INV16919
PUR3932,P1741,2024-11-13,183,45726.21,INV87181
PUR3933,P1741,2025-03-01,143,37580.4,INV95019
PUR3934,P1693,2024-07-27,41,11892.87,INV11246
PUR3935,P1693,2025-06-16,76,17668.48,INV40117
PUR3936,P1693,2025-03-25,178,27572.2,INV79454
PUR3937,P1693,2024-07-24,94,17517.84,INV61634
PUR3938,P2251,2025-06-30,164,15071.6,INV33129
PUR3939,P2251,2025-07-07,17,6427.7,INV37896
PUR3940,P2251,2024-10-26,126,45053.82,INV43804
PUR3941,P2251,2025-02-05,173,70250.11,INV78826
PUR3942,P1224,2025-05-09,120,19880.4,INV90212
PUR3943,P1365,2024-12-14,177,29751.93,INV27125
PUR3944,P1365,2024-11-23,186,1168.08,INV75962
PUR3945,P1360,2024-08-18,106,10356.2,INV85350
PUR3946,P1360,2024-07-08,98,7999.74,INV87849
PUR3947,P1360,2025-06-22,42,14190.96,INV74873
PUR3948,P1360,2024-11-18,197,77755.9,INV77458
PUR3949,P1469,2024-08-20,73,35546.62,INV18918
PUR3950,P1469,2024-09-01,144,69540.48,INV73190
PUR3951,P1469,2025-07-03,74,14546.92,INV28010
PUR3952,P1874,2025-02-05,86,38475.54,INV47678
PUR3953,P1874,2024-12-22,161,23885.96,INV30058
PUR3954,P1829,2025-03-15,144,42204.96,INV43948
PUR3955,P1829,2025-01-17,170,53451.4,INV66394
PUR3956,P1829,2024-07-16,194,83683.84,INV19658
PUR3957,P1459,2024-10-11,124,32093.68,INV16394
PUR3958,P1459,2025-04-06,116,44983.64,INV31832
PUR3959,P1459,2025-05-22,91,25636.52,INV56169
PUR3960,P1459,2024-12-26,18,1331.1,INV98358
PUR3961,P1459,2024-12-17,70,31040.1,INV99691
PUR3962,P1714,2025-04-30,125,50353.75,INV76918
PUR3963,P1714,2025-06-29,128,10183.68,INV63971
PUR3964,P1714,2025-01-22,104,12368.72,INV74440
PUR3965,P1714,2025-02-26,199,54868.28,INV12489
PUR3966,P1305,2025-01-31,56,27200.32,INV76885
PUR3967,P1305,2024-12-05,36,11144.52,INV17106
PUR3968,P1769,2024-09-06,45,7219.8,INV43984
PUR3969,P1769,2024-10-24,180,50864.4,INV56380
PUR3970,P2427,2025-04-07,196,66577.28,INV98850
PUR3971,P2427,2025-01-17,86,4785.9,INV12373
PUR3972,P2427,2024-08-26,12,197.52,INV25212
PUR3973,P2427,2024-07-19,150,71632.5,INV18467
PUR3974,P2427,2024-07-28,40,1132.0,INV11878
PUR3975,P1109,2025-02-10,129,21281.13,INV42466
PUR3976,P1109,2024-09-04,197,67675.41,INV10715
PUR3977,P1446,2025-01-30,99,29621.79,INV86474
PUR3978,P1446,2025-02-27,189,20701.17,INV71545
PUR3979,P1419,2025-01-12,123,10849.83,INV94468
PUR3980,P1419,2024-10-31,160,64540.8,INV93752
PUR3981,P1385,2024-07-11,169,31883.54,INV52253
PUR3982,P1385,2024-09-24,184,28777.6,INV90595
PUR3983,P1385,2025-05-04,119,10226.86,INV91849
PUR3984,P1385,2024-10-17,77,6616.61,INV65465
PUR3985,P1931,2024-12-23,121,18279.47,INV62225
PUR3986,P1931,2024-10-09,195,91392.6,INV33217
PUR3987,P1414,2025-02-12,25,4322.25,INV94353
PUR3988,P2032,2024-09-03,184,63925.28,INV21654
PUR3989,P2032,2025-07-06,198,97091.28,INV98224
PUR3990,P2032,2024-12-16,85,9883.8,INV92035
PUR3991,P1509,2024-09-07,13,4759.69,INV52970
PUR3992,P1904,2025-05-31,50,2592.5,INV38598
PUR3993,P1904,2025-05-12,141,48828.3,INV89565
PUR3994,P1904,2024-10-27,182,81213.86,INV84343
PUR3995,P1904,2024-09-20,42,8009.82,INV82274
PUR3996,P1904,2025-01-09,103,11769.81,INV22140
PUR3997,P2063,2025-03-26,38,5660.48,INV28248
PUR3998,P2063,2025-05-13,127,11751.31,INV43052
PUR3999,P1812,2025-07-03,168,71972.88,INV17569
PUR4000,P1017,2024-12-23,199,25565.53,INV92738
PUR4001,P1017,2024-08-08,18,4165.38,INV38080
PUR4002,P1953,2025-04-26,109,16134.18,INV40231
PUR4003,P1245,2025-03-21,68,30867.24,INV61563
PUR4004,P1245,2024-11-04,102,42336.12,INV97230
PUR4005,P1245,2025-05-21,79,34753.68,INV10096
PUR4006,P2258,2024-09-12,143,62576.8,INV15610
PUR4007,P2258,2025-01-23,112,12402.88,INV88316
PUR4008,P2258,2024-12-17,133,53176.06,INV33034
PUR4009,P2258,2024-07-18,105,10650.15,INV88076
PUR4010,P2258,2024-10-09,63,16720.83,INV27604
PUR4011,P1050,2024-09-18,66,24370.5,INV93727
PUR4012,P1050,2024-09-15,73,23319.85,INV42735
PUR4013,P1050,2024-10-29,53,11135.3,INV20672
PUR4014,P1050,2025-05-13,124,45069.04,INV93888
PUR4015,P1146,2024-09-28,168,36015.84,INV61258
PUR4016,P1146,2024-08-17,74,36294.04,INV98227
PUR4017,P1146,2024-12-17,53,13999.95,INV22405
PUR4018,P1146,2024-11-21,130,57987.8,INV53891
PUR4019,P1470,2025-03-31,128,55681.28,INV29235
PUR4020,P1470,2025-02-07,42,10993.5,INV82351
PUR4021,P1470,2025-02-22,71,23086.36,INV32101
PUR4022,P1470,2025-05-05,139,22996.16,INV86902
PUR4023,P1470,2024-09-12,14,6864.48,INV19040
PUR4024,P1487,2024-10-04,95,45040.45,INV73221
PUR4025,P1487,2024-09-01,113,24673.55,INV49904
PUR4026,P2071,2025-01-12,74,15471.92,INV88878
PUR4027,P2071,2025-04-10,73,25215.66,INV90150
PUR4028,P2071,2024-07-25,121,8374.41,INV99084
PUR4029,P2071,2024-09-12,196,31067.96,INV36092
PUR4030,P2071,2025-06-04,37,17213.14,INV77472
PUR4031,P1198,2024-09-04,74,18039.72,INV11246
PUR4032,P1396,2025-04-13,81,33082.02,INV29354
PUR4033,P1396,2025-02-03,67,12737.37,INV27730
PUR4034,P2166,2025-03-05,118,44542.64,INV71279
PUR4035,P2166,2024-09-05,111,53236.71,INV96662
PUR4036,P2166,2024-08-01,195,59194.2,INV97772
PUR4037,P2166,2024-08-28,171,9935.1,INV20100
PUR4038,P2166,2024-09-20,106,33737.68,INV28503
PUR4039,P2297,2025-02-23,33,1111.11,INV25737
PUR4040,P1606,2025-01-09,34,11068.02,INV53249
PUR4041,P2323,2025-03-07,59,19038.71,INV57630
PUR4042,P2119,2024-07-12,185,21456.3,INV35546
PUR4043,P2119,2024-07-09,162,47453.04,INV16928
PUR4044,P2119,2025-04-26,76,17793.12,INV11230
PUR4045,P2119,2024-11-08,173,5480.64,INV58648
PUR4046,P1945,2024-07-28,24,7130.4,INV46325
PUR4047,P1945,2024-12-12,161,41278.79,INV56615
PUR4048,P1945,2024-07-08,133,7675.43,INV30826
PUR4049,P2486,2025-05-26,188,89127.04,INV19101
PUR4050,P2486,2025-05-20,189,59147.55,INV51690
PUR4051,P2486,2024-10-27,193,11967.93,INV81711
PUR4052,P2486,2025-05-14,158,28411.56,INV70063
PUR4053,P1232,2024-10-29,192,87960.96,INV77327
PUR4054,P1232,2025-07-07,142,27670.12,INV79809
PUR4055,P1232,2024-12-31,49,18618.53,INV89066
PUR4056,P1293,2024-11-27,17,2379.66,INV97424
PUR4057,P1293,2025-03-23,62,26884.44,INV31150
PUR4058,P1293,2024-08-24,80,33356.0,INV16884
PUR4059,P1293,2025-05-17,42,5130.3,INV18520
PUR4060,P1293,2024-07-11,128,26000.64,INV60016
PUR4061,P2176,2025-04-05,155,76013.55,INV16835
PUR4062,P2176,2024-07-29,26,1498.38,INV16953
PUR4063,P2334,2025-02-04,96,1951.68,INV47720
PUR4064,P1083,2025-07-03,109,45872.65,INV98084
PUR4065,P1083,2024-09-03,103,34660.53,INV65148
PUR4066,P1083,2024-12-13,12,218.04,INV84520
PUR4067,P1083,2024-09-05,46,18358.6,INV16632
PUR4068,P1176,2025-03-04,49,7247.1,INV12399
PUR4069,P1176,2024-11-09,62,8078.6,INV43030
PUR4070,P1176,2024-11-09,175,29272.25,INV41524
PUR4071,P1176,2025-03-31,148,13385.12,INV55661
PUR4072,P1176,2024-07-23,126,36537.48,INV56125
PUR4073,P1813,2024-08-27,103,17939.51,INV71459
PUR4074,P1813,2025-05-11,80,11346.4,INV61512
PUR4075,P1813,2025-02-22,16,2263.68,INV47430
PUR4076,P1611,2024-07-30,68,32574.04,INV87221
PUR4077,P1611,2025-03-19,138,67858.74,INV92754
PUR4078,P1611,2024-12-18,143,57151.38,INV29408
PUR4079,P1611,2024-11-20,99,21163.23,INV13245
PUR4080,P1611,2025-02-22,64,25159.04,INV62021
PUR4081,P2288,2025-06-17,49,17740.94,INV47378
PUR4082,P2288,2025-04-11,99,27299.25,INV82564
PUR4083,P2288,2025-01-28,114,36034.26,INV47986
PUR4084,P1361,2024-07-09,64,5891.84,INV48291
PUR4085,P1361,2024-08-26,118,14360.6,INV38934
PUR4086,P1361,2025-02-23,124,33214.64,INV59070
PUR4087,P1361,2025-06-09,77,34348.16,INV11984
PUR4088,P1542,2025-06-27,140,38311.0,INV54240
PUR4089,P1979,2025-05-15,29,12790.74,INV21782
PUR4090,P1979,2025-05-02,171,7790.76,INV24103
PUR4091,P1979,2024-12-22,128,22458.88,INV39679
PUR4092,P1979,2025-04-22,44,18195.76,INV35656
PUR4093,P2129,2025-04-22,161,45083.22,INV46401
PUR4094,P2129,2025-02-28,87,4000.26,INV75097
PUR4095,P2129,2024-08-22,95,10828.1,INV20459
PUR4096,P2129,2024-11-06,166,26219.7,INV56470
PUR4097,P2095,2025-06-18,125,15835.0,INV66322
PUR4098,P2095,2025-03-26,65,12733.5,INV50252
PUR4099,P2095,2025-03-13,153,45006.48,INV56030
PUR4100,P1019,2024-10-08,194,49714.44,INV85128
PUR4101,P1019,2024-09-25,27,13322.88,INV79170
PUR4102,P1019,2024-07-18,199,87191.85,INV88109
PUR4103,P1019,2024-11-22,98,47160.54,INV92363
PUR4104,P2390,2025-07-01,74,4855.14,INV13862
PUR4105,P2390,2024-11-01,185,34689.35,INV90353
PUR4106,P2390,2025-02-01,197,4219.74,INV68227
PUR4107,P2390,2024-08-04,16,2541.12,INV95584
PUR4108,P1442,2025-03-06,43,15510.96,INV86849
PUR4109,P1442,2025-03-30,154,73853.78,INV97565
PUR4110,P1442,2025-02-08,172,79964.52,INV70363
PUR4111,P1368,2025-03-16,153,26839.26,INV96867
PUR4112,P1368,2024-10-18,137,48270.58,INV89443
PUR4113,P1368,2025-01-30,85,26423.1,INV55650
PUR4114,P1368,2024-11-09,187,64883.39,INV31659
PUR4115,P1368,2024-10-05,13,4430.27,INV14611
PUR4116,P1320,2024-10-28,135,54333.45,INV94417
PUR4117,P1320,2025-05-27,65,2405.65,INV10739
PUR4118,P1320,2025-01-05,83,22951.16,INV13822
PUR4119,P1320,2024-11-03,146,25555.84,INV98886
PUR4120,P1118,2025-02-23,144,22809.6,INV54181
PUR4121,P1048,2024-08-02,25,9932.0,INV11410
PUR4122,P2097,2024-11-24,196,93401.84,INV72814
PUR4123,P1145,2024-09-02,128,50120.96,INV71352
PUR4124,P1145,2024-07-30,112,15516.48,INV95235
PUR4125,P1145,2025-04-20,106,5766.4,INV80791
PUR4126,P1145,2025-04-11,127,43674.03,INV72719
PUR4127,P1145,2025-07-06,91,6325.41,INV69845
PUR4128,P1125,2025-06-15,173,68691.38,INV29982
PUR4129,P1125,2025-05-19,144,43315.2,INV70159
PUR4130,P1125,2025-04-29,83,41253.49,INV59025
PUR4131,P1211,2025-06-26,15,1583.55,INV43448
PUR4132,P2403,2025-03-06,153,65473.29,INV86567
PUR4133,P2305,2025-03-02,109,12189.47,INV41353
PUR4134,P1826,2024-07-11,179,52896.29,INV34858
PUR4135,P1826,2025-01-19,199,29559.46,INV21592
PUR4136,P2398,2025-04-12,114,8231.94,INV55753
PUR4137,P1915,2024-09-13,136,40692.56,INV48585
PUR4138,P1915,2024-10-08,36,12362.04,INV60667
PUR4139,P1333,2024-12-18,162,16556.4,INV41013
PUR4140,P1333,2025-04-18,98,28914.9,INV44411
PUR4141,P1333,2025-01-13,46,3344.2,INV22045
PUR4142,P1345,2025-04-13,58,5095.88,INV61989
PUR4143,P1345,2024-09-12,77,11519.97,INV82318
PUR4144,P1345,2025-07-03,27,9235.35,INV56850
PUR4145,P1345,2024-12-06,40,18949.2,INV25489
PUR4146,P1345,2024-11-07,55,20449.55,INV27232
PUR4147,P1162,2025-05-21,77,4297.37,INV99867
PUR4148,P1162,2025-04-21,144,12804.48,INV24896
PUR4149,P1162,2024-08-20,185,2560.4,INV88391
PUR4150,P1162,2024-08-17,53,6063.73,INV22160
PUR4151,P1856,2025-01-26,67,12445.92,INV31461
PUR4152,P1856,2025-01-12,89,33049.26,INV18263
PUR4153,P1856,2024-11-06,198,78241.68,INV90490
PUR4154,P1279,2024-08-20,40,19231.2,INV37932
PUR4155,P1279,2024-07-15,79,38817.44,INV71256
PUR4156,P1292,2025-04-24,107,13823.33,INV29974
PUR4157,P1292,2024-08-14,99,12472.02,INV87324
PUR4158,P1292,2024-09-30,95,22990.0,INV17725
PUR4159,P1292,2025-06-02,95,31420.3,INV42751
PUR4160,P1016,2024-11-10,130,8538.4,INV17655
PUR4161,P1578,2024-08-06,194,84485.06,INV33539
PUR4162,P1578,2024-12-18,170,1055.7,INV82085
PUR4163,P1578,2025-05-11,94,11871.26,INV33608
PUR4164,P1127,2025-05-24,25,12350.25,INV75824
PUR4165,P1127,2024-08-23,135,30454.65,INV95612
PUR4166,P1272,2024-12-07,145,51720.05,INV77647
PUR4167,P1332,2024-08-29,75,27209.25,INV63817
PUR4168,P1332,2025-06-07,45,12921.75,INV43110
PUR4169,P1332,2024-10-04,105,33585.3,INV61385
PUR4170,P1792,2024-10-30,173,78050.68,INV32667
PUR4171,P1792,2025-01-06,188,5598.64,INV73975
PUR4172,P1792,2024-08-15,110,17399.8,INV93263
PUR4173,P1792,2025-01-02,152,58647.68,INV22849
PUR4174,P1792,2024-10-27,60,19324.2,INV55275
PUR4175,P1143,2024-09-07,123,41406.72,INV41089
PUR4176,P1087,2025-06-09,38,13325.84,INV53212
PUR4177,P1087,2025-02-16,105,39853.8,INV56164
PUR4178,P1087,2024-08-04,93,41917.89,INV82818
PUR4179,P1087,2024-12-26,102,6020.04,INV73634
PUR4180,P1087,2025-03-27,90,9266.4,INV13263
PUR4181,P1351,2025-01-21,166,11681.42,INV86071
PUR4182,P1351,2025-06-27,88,10989.44,INV55936
PUR4183,P1351,2025-01-28,114,43304.04,INV45520
PUR4184,P1351,2025-06-20,191,22700.35,INV88229
PUR4185,P1351,2024-08-24,151,34255.86,INV70596
PUR4186,P2291,2025-01-23,160,72118.4,INV66874
PUR4187,P2291,2024-10-23,36,2669.04,INV74001
PUR4188,P2291,2025-06-27,15,858.3,INV55735
PUR4189,P2291,2024-10-12,72,33166.8,INV73839
PUR4190,P1890,2024-09-20,24,4543.68,INV45997
PUR4191,P1646,2025-01-05,132,63726.96,INV96067
PUR4192,P1646,2025-05-11,195,39052.65,INV21023
PUR4193,P1646,2024-08-05,77,28727.16,INV79354
PUR4194,P1646,2025-06-09,24,3964.32,INV78296
PUR4195,P1899,2024-10-13,192,85507.2,INV24613
PUR4196,P1899,2025-05-05,200,83262.0,INV67702
PUR4197,P1797,2024-10-31,195,80562.3,INV30242
PUR4198,P1797,2025-02-22,128,31869.44,INV12953
PUR4199,P1128,2024-09-07,98,48797.14,INV55812
PUR4200,P1128,2025-03-24,54,2758.32,INV22477
PUR4201,P1128,2024-08-14,11,3971.22,INV87789
PUR4202,P1128,2025-01-02,115,21519.95,INV15574
PUR4203,P1128,2025-04-01,44,11179.96,INV87537
PUR4204,P2300,2024-08-14,21,5131.98,INV52450
PUR4205,P2300,2025-04-21,34,4625.02,INV13593
PUR4206,P2300,2024-11-04,174,65383.98,INV23746
PUR4207,P2300,2024-10-18,94,34130.46,INV26349
PUR4208,P2300,2024-11-19,83,40221.8,INV35882
PUR4209,P2407,2025-05-05,167,61035.16,INV81361
PUR4210,P1412,2025-05-06,189,35567.91,INV38046
PUR4211,P1412,2024-09-26,196,86171.4,INV92862
PUR4212,P1602,2024-10-16,89,42906.9,INV96984
PUR4213,P2268,2025-03-09,134,42767.44,INV41524
PUR4214,P2268,2025-06-02,90,35243.1,INV35446
PUR4215,P1707,2025-07-07,95,40605.85,INV31034
PUR4216,P1707,2025-02-24,20,8732.0,INV97955
PUR4217,P1707,2025-04-15,78,3274.44,INV55275
PUR4218,P1707,2024-08-28,24,7821.36,INV63535
PUR4219,P2109,2024-08-12,122,15368.34,INV43404
PUR4220,P1034,2025-02-09,135,4525.2,INV83149
PUR4221,P1034,2025-03-20,139,27984.87,INV41507
PUR4222,P1034,2025-03-25,21,5220.39,INV84116
PUR4223,P1034,2025-02-02,125,32630.0,INV66616
PUR4224,P2207,2024-09-27,10,2310.3,INV82536
PUR4225,P2207,2025-01-31,37,962.37,INV80073
PUR4226,P2207,2025-03-23,69,26754.75,INV93214
PUR4227,P2207,2025-03-01,190,79606.2,INV24353
PUR4228,P1496,2024-10-17,152,17552.96,INV31080
PUR4229,P1496,2025-07-06,55,5194.75,INV22451
PUR4230,P1235,2024-10-22,169,46525.7,INV77626
PUR4231,P1336,2024-12-11,182,82961.06,INV95254
PUR4232,P1336,2024-09-16,178,16212.24,INV16879
PUR4233,P1336,2024-09-23,100,45932.0,INV46993
PUR4234,P1336,2024-07-19,66,19751.16,INV59453
PUR4235,P1902,2025-06-13,189,88508.7,INV10736
PUR4236,P1902,2024-09-14,198,85425.12,INV19273
PUR4237,P1902,2024-11-26,16,7384.48,INV45490
PUR4238,P1902,2024-12-15,196,62704.32,INV42802
PUR4239,P1902,2025-04-17,15,4213.95,INV60216
PUR4240,P1805,2025-05-19,104,34970.0,INV78576
PUR4241,P1805,2025-07-03,51,18956.19,INV54708
PUR4242,P1907,2024-08-07,14,1453.48,INV82915
PUR4243,P2316,2025-06-17,97,24638.0,INV21603
PUR4244,P2316,2025-05-19,92,45243.76,INV61266
PUR4245,P2316,2024-09-28,103,13137.65,INV59014
PUR4246,P2194,2024-08-16,172,15165.24,INV50019
PUR4247,P2194,2025-06-28,67,26583.59,INV78790
PUR4248,P2142,2025-03-16,152,30080.8,INV49817
PUR4249,P2142,2024-07-25,171,26566.56,INV45460
PUR4250,P2142,2025-06-04,171,65139.03,INV54320
PUR4251,P2142,2024-08-24,131,51819.67,INV27405
PUR4252,P2142,2025-04-18,41,1555.13,INV38221
PUR4253,P1661,2025-04-10,127,35025.33,INV51006
PUR4254,P1661,2024-12-10,17,1118.43,INV90677
PUR4255,P1661,2025-06-20,96,17620.8,INV41620
PUR4256,P1661,2025-03-11,78,22877.4,INV37252
PUR4257,P1661,2025-06-11,160,56988.8,INV56955
PUR4258,P2148,2024-12-18,133,35197.12,INV51280
PUR4259,P2148,2025-06-16,104,41140.32,INV43934
PUR4260,P2148,2025-04-27,125,7215.0,INV27364
PUR4261,P2148,2025-06-10,148,36240.76,INV93244
PUR4262,P2148,2025-04-23,31,267.84,INV22527
PUR4263,P1495,2024-08-09,167,55213.54,INV98112
PUR4264,P1495,2025-01-13,182,30956.38,INV56529
PUR4265,P1495,2024-07-27,13,3767.79,INV75284
PUR4266,P1190,2025-04-21,17,1850.11,INV38026
PUR4267,P1190,2025-04-12,133,34654.48,INV38976
PUR4268,P1722,2024-10-18,124,21755.8,INV99572
PUR4269,P1722,2025-06-27,90,44678.7,INV82699
PUR4270,P1722,2024-12-17,175,32656.75,INV99475
PUR4271,P2244,2025-03-09,10,1146.6,INV28526
PUR4272,P2244,2025-02-03,165,1006.5,INV40128
PUR4273,P2244,2024-12-05,170,59333.4,INV17600
PUR4274,P2244,2024-08-03,178,59523.2,INV32484
PUR4275,P1593,2025-03-13,87,30777.99,INV33525
PUR4276,P1593,2024-11-16,168,55315.68,INV75689
PUR4277,P1593,2025-06-17,187,62416.86,INV79723
PUR4278,P1002,2024-10-29,22,6247.78,INV32207
PUR4279,P1002,2025-03-23,124,34556.32,INV68945
PUR4280,P1002,2024-11-04,26,2338.7,INV37968
PUR4281,P1547,2025-03-30,105,33607.35,INV79323
PUR4282,P2079,2025-03-16,152,75589.6,INV96483
PUR4283,P2079,2024-12-16,66,22989.78,INV34154
PUR4284,P2079,2025-03-01,56,15581.44,INV76725
PUR4285,P1330,2025-02-17,25,9503.5,INV32826
PUR4286,P1594,2024-12-19,181,24215.99,INV75817
PUR4287,P1594,2025-07-07,187,73186.19,INV59975
PUR4288,P1594,2025-04-25,174,54321.06,INV40153
PUR4289,P1594,2024-11-13,132,13354.44,INV45714
PUR4290,P1962,2024-10-02,12,4831.08,INV75152
PUR4291,P1962,2024-08-09,127,47979.33,INV88583
PUR4292,P1962,2024-10-12,178,15943.46,INV16410
PUR4293,P1458,2024-08-06,29,8103.47,INV72354
PUR4294,P1458,2024-07-24,96,29186.88,INV78075
PUR4295,P1458,2024-08-11,74,3099.86,INV10067
PUR4296,P1458,2024-09-04,83,32900.37,INV38431
PUR4297,P1458,2024-09-01,120,54507.6,INV41277
PUR4298,P1680,2025-03-12,57,7079.4,INV45724
PUR4299,P1106,2024-07-24,67,2854.87,INV95500
PUR4300,P1106,2024-07-26,149,64898.44,INV63449
PUR4301,P1106,2024-11-23,172,38550.36,INV54779
PUR4302,P2034,2025-01-16,92,42192.12,INV54130
PUR4303,P2034,2025-04-17,15,4287.3,INV15567
PUR4304,P2034,2025-01-06,61,3545.93,INV65830
PUR4305,P2034,2025-02-06,33,6141.96,INV26679
PUR4306,P2034,2024-08-30,52,11237.72,INV41376
PUR4307,P2290,2024-10-16,44,6728.48,INV35690
PUR4308,P1876,2024-09-08,65,970.45,INV88882
PUR4309,P1876,2025-04-09,184,82527.68,INV70852
PUR4310,P1876,2025-06-30,170,4839.9,INV58329
PUR4311,P1876,2025-03-09,99,5126.22,INV68999
PUR4312,P1159,2024-07-17,185,61327.5,INV84079
PUR4313,P1394,2024-07-18,200,42566.0,INV47674
PUR4314,P1394,2025-01-24,168,51450.0,INV67663
PUR4315,P1394,2025-03-20,140,32715.2,INV13708
PUR4316,P1532,2024-08-05,100,46204.0,INV23030
PUR4317,P1532,2024-09-17,178,61541.72,INV37341
PUR4318,P1532,2025-06-14,111,47850.99,INV75899
PUR4319,P1532,2024-08-07,158,77663.32,INV68440
PUR4320,P1532,2024-09-25,72,6564.24,INV87867
PUR4321,P2010,2025-03-06,183,68789.7,INV63684
PUR4322,P2010,2025-01-31,170,77987.5,INV41926
PUR4323,P2010,2024-10-09,147,19483.38,INV17458
PUR4324,P2010,2025-06-05,105,37075.5,INV48588
PUR4325,P2010,2025-02-06,40,8798.0,INV23928
PUR4326,P1978,2025-01-01,158,63138.38,INV63990
